Año,Región,Provincia,Comuna,Rubro,CIIU,Contaminante,Emision,Huso,latitud,longitud
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Otras actividades de telecomunicaciones,Nitrogen oxides (NOx),0.01,19,-33.03025623,-71.57014312
"2,020",Valparaíso,San Felipe de Aconcagua,Putaendo,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.01,19,-32.62673964,-70.71434486
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de telecomunicaciones inalámbricas,Nitrogen oxides (NOx),0.01,19,-33.1153426,-71.5653793
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Volatile organic compounds (VOC),0.01,19,-32.93617655,-71.31663095
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Toluene,0.01,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.04686645,-71.61730399
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.04686645,-71.61730399
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Ammonia,0.01,19,-32.98313901,-71.5016217
"2,020",Valparaíso,Petorca,La Ligua,Otras actividades,Otras actividades de telecomunicaciones,Carbon monoxide,0.01,19,-32.44989918,-71.23259479
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,"PM10, primary",0.01,19,-32.93617655,-71.31663095
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,"PM2.5, primary",0.01,19,-32.93617655,-71.31663095
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,"PM, primary",0.01,19,-32.93617655,-71.31663095
"2,020",Valparaíso,Valparaíso,Puchuncaví,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.64990855,-71.43401308
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cultivo de frutas tropicales y subtropicales,Carbon monoxide,0.01,19,-33.68523441,-71.59118432
"2,020",Valparaíso,Quillota,Calera,Pesca y acuicultura,Acuicultura marina,Volatile organic compounds (VOC),0.01,19,-32.77836357,-71.18762513
"2,020",Valparaíso,Valparaíso,Valparaíso,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.03149402,-71.59006746
"2,020",Valparaíso,Los Andes,Los Andes,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.8432961,-70.59291562
"2,020",Valparaíso,Petorca,Petorca,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Nitrogen oxides (NOx),0.01,19,-32.21865009,-70.81658295
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Benzene,0.01,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Viña del Mar,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-32.98751274,-71.50339281
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,Actividades de telecomunicaciones inalámbricas,Nitrogen oxides (NOx),0.01,19,-32.82373714,-70.94951012
"2,020",Valparaíso,Valparaíso,Quintero,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,0.01,19,-32.7862605,-71.48494815
"2,020",Valparaíso,Valparaíso,Concón,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon monoxide,0.01,19,-32.92743675,-71.50725826
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Almacenamiento y depósito,Carbon monoxide,0.01,19,-33.07065335,-71.63435008
"2,020",Valparaíso,Petorca,Cabildo,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.01,19,-32.43327441,-71.07629924
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Almacenamiento y depósito,Nitrogen oxides (NOx),0.01,19,-33.59385418,-71.61324689
"2,020",Valparaíso,San Antonio,San Antonio,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Nitrogen oxides (NOx),0.01,19,-33.61812303,-71.60179171
"2,020",Valparaíso,Los Andes,San Esteban,Otras centrales de generación eléctrica,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.01,19,-32.86580298,-70.40839819
"2,020",Valparaíso,San Antonio,El Quisco,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.39663603,-71.69468943
"2,020",Valparaíso,San Antonio,El Quisco,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.39663603,-71.69468943
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Actividades de hospitales públicos y privados,Carbon monoxide,0.01,19,-32.87999155,-71.2583241
"2,020",Valparaíso,San Antonio,El Tabo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.51847281,-71.60809171
"2,020",Valparaíso,Quillota,Hijuelas,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Nitrogen oxides (NOx),0.01,19,-32.80997497,-71.13573168
"2,020",Valparaíso,San Antonio,San Antonio,Producción agropecuaria,Cría de aves de corral,Carbon monoxide,0.01,19,-33.57023937,-71.59622846
"2,020",Valparaíso,Quillota,Calera,Producción agropecuaria,Cría de aves de corral,Ammonia,0.01,19,-32.77541841,-71.19514268
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.01508276,-71.55514747
"2,020",Valparaíso,Valparaíso,Casablanca,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.31436676,-71.40905677
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.02752003,-71.55718702
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.05346975,-71.55895453
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Benzene,0.01,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Concón,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon monoxide,0.01,19,-32.92743675,-71.50725826
"2,020",Valparaíso,Isla de Pascua,Isla de Pascua,Otras actividades,Actividades de la administración pública en general,Carbon monoxide,0.01,18,-27.15965935,-109.4269493
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Volatile organic compounds (VOC),0.01,19,-32.78520536,-71.4863172
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Volatile organic compounds (VOC),0.01,19,-32.76486898,-71.48281651
"2,020",Valparaíso,San Antonio,El Quisco,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.3890993,-71.67090874
"2,020",Valparaíso,San Antonio,Algarrobo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.35597813,-71.65773422
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio mayorista,"Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de gasfitería y calefacción",Carbon monoxide,0.01,19,-33.04493418,-71.41644441
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.00853105,-71.54483478
"2,020",Valparaíso,Marga Marga,Villa Alemana,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon monoxide,0.01,19,-33.08157627,-71.36727667
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.01,19,-32.72097881,-70.96287872
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Carbon monoxide,0.01,19,-32.74007148,-70.76392596
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Ammonia,0.01,19,-32.98313901,-71.5016217
"2,020",Valparaíso,San Antonio,El Quisco,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.37233377,-71.69282177
"2,020",Valparaíso,San Antonio,San Antonio,Producción agropecuaria,Cría de aves de corral,Carbon monoxide,0.01,19,-33.57023937,-71.59622846
"2,020",Valparaíso,San Antonio,San Antonio,Producción agropecuaria,Cría de aves de corral,Carbon monoxide,0.01,19,-33.57023937,-71.59622846
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon monoxide,0.01,19,-32.98313901,-71.5016217
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon monoxide,0.01,19,-32.98313901,-71.5016217
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon monoxide,0.01,19,-32.98313901,-71.5016217
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.89610385,-71.24443132
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.89610385,-71.24443132
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Otras actividades de telecomunicaciones,Carbon monoxide,0.01,19,-33.02248403,-71.64176672
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de vinos,Nitrogen oxides (NOx),0.01,19,-33.37026736,-71.29456907
"2,020",Valparaíso,Valparaíso,Puchuncaví,Otras actividades,Manipulación de la carga,Nitrogen oxides (NOx),0.01,19,-32.754122,-71.48592219
"2,020",Valparaíso,San Antonio,Cartagena,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.54824545,-71.60457175
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.7549333,-70.7280596
"2,020",Valparaíso,San Antonio,El Quisco,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon monoxide,0.01,19,-33.39882522,-71.69932526
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Otras actividades de telecomunicaciones,Carbon monoxide,0.01,19,-33.02248403,-71.64176672
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Nitrogen oxides (NOx),0.01,19,-32.89364545,-71.208295
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Actividades de telecomunicaciones inalámbricas,Nitrogen oxides (NOx),0.01,19,-33.69996979,-71.42409664
"2,020",Valparaíso,Marga Marga,Villa Alemana,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.06484345,-71.43037461
"2,020",Valparaíso,Petorca,Zapallar,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-32.62412509,-71.41968582
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.01,19,-33.05020648,-71.61109682
"2,020",Valparaíso,Petorca,Papudo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-32.50345355,-71.4521705
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.01,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Ammonia,0.01,19,-32.98374552,-71.48887527
"2,020",Valparaíso,San Antonio,Algarrobo,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.36975807,-71.66932855
"2,020",Valparaíso,San Antonio,Algarrobo,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.36975807,-71.66932855
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.01,19,-32.65419205,-71.16173917
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,Transporte de carga por carretera,Nitrogen oxides (NOx),0.01,19,-32.84766614,-70.96027921
"2,020",Valparaíso,San Felipe de Aconcagua,Santa María,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon monoxide,0.01,19,-32.6852577,-70.59456123
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Transporte de carga por carretera,Carbon monoxide,0.01,19,-33.1364605,-71.55621753
"2,020",Valparaíso,Valparaíso,Puchuncaví,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Nitrogen oxides (NOx),0.01,19,-32.7397658,-71.48141555
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.06262502,-71.58631082
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.74148788,-70.73221615
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Actividades de telecomunicaciones inalámbricas,Nitrogen oxides (NOx),0.01,19,-32.80121346,-71.53428483
"2,020",Valparaíso,Valparaíso,Puchuncaví,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Volatile organic compounds (VOC),0.01,19,-32.75255771,-71.47931608
"2,020",Valparaíso,Marga Marga,Quilpué,Otras actividades,Transporte por tuberías,Nitrogen oxides (NOx),0.01,19,-33.15409823,-71.3430998
"2,020",Valparaíso,Petorca,La Ligua,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon monoxide,0.01,19,-32.30499152,-71.22192867
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",Carbon monoxide,0.01,19,-33.0389679,-71.6268055
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",Carbon monoxide,0.01,19,-33.0389679,-71.6268055
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",Carbon monoxide,0.01,19,-33.0389679,-71.6268055
"2,020",Valparaíso,San Antonio,El Quisco,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.39378295,-71.69446159
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Benzene,0.01,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Antonio,Cartagena,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.58235281,-71.60627527
"2,020",Valparaíso,San Antonio,Cartagena,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.58235281,-71.60627527
"2,020",Valparaíso,Marga Marga,Limache,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.00193301,-71.26596487
"2,020",Valparaíso,Marga Marga,Limache,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.00193301,-71.26596487
"2,020",Valparaíso,San Felipe de Aconcagua,Santa María,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon monoxide,0.01,19,-32.74068871,-70.66338924
"2,020",Valparaíso,Quillota,Calera,Pesca y acuicultura,Acuicultura marina,Ammonia,0.01,19,-32.77836357,-71.18762513
"2,020",Valparaíso,Petorca,La Ligua,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.45014325,-71.23561077
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.88343933,-71.2411194
"2,020",Valparaíso,San Antonio,El Quisco,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.39663603,-71.69468943
"2,020",Valparaíso,Valparaíso,Casablanca,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-33.31151192,-71.40934333
"2,020",Valparaíso,Los Andes,Los Andes,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.84344106,-70.59286479
"2,020",Valparaíso,Petorca,Cabildo,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.42394005,-71.06282221
"2,020",Valparaíso,San Felipe de Aconcagua,Putaendo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-32.63573222,-70.72156212
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Ammonia,0.01,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Ammonia,0.01,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Ammonia,0.01,19,-33.0955005,-70.25441905
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Otras actividades de telecomunicaciones,Carbon monoxide,0.01,19,-35.67514497,-71.54296465
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,"PM10, primary",0.01,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,"PM2.5, primary",0.01,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,"PM, primary",0.01,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Nitrogen oxides (NOx),0.01,19,-32.98044345,-71.52977826
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,Otras actividades de venta al por menor en comercios no especializados,Carbon monoxide,0.01,19,-33.04263224,-71.60508153
"2,020",Valparaíso,San Antonio,San Antonio,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.60793845,-71.61402763
"2,020",Valparaíso,Valparaíso,Valparaíso,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon monoxide,0.01,19,-33.03531857,-71.62962571
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.02581251,-71.54677659
"2,020",Valparaíso,Valparaíso,Puchuncaví,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM10, primary",0.01,19,-32.7428374,-71.46834487
"2,020",Valparaíso,Valparaíso,Puchuncaví,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM2.5, primary",0.01,19,-32.7428374,-71.46834487
"2,020",Valparaíso,Valparaíso,Puchuncaví,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM, primary",0.01,19,-32.7428374,-71.46834487
"2,020",Valparaíso,San Antonio,El Quisco,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,0.01,19,-33.39729747,-71.67830752
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Nitrogen oxides (NOx),0.01,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.13079459,-71.56646948
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.13079459,-71.56646948
"2,020",Valparaíso,Quillota,Hijuelas,Comercio mayorista,"Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de gasfitería y calefacción",Nitrogen oxides (NOx),0.01,19,-32.79799772,-71.14372019
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Benzene,0.01,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Casablanca,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.01,19,-33.24163129,-71.32412258
"2,020",Valparaíso,Valparaíso,Valparaíso,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon monoxide,0.01,19,-33.04927938,-71.57691135
"2,020",Valparaíso,Los Andes,Calle Larga,Producción agropecuaria,Actividades poscosecha,Volatile organic compounds (VOC),0.01,19,-32.85825172,-70.6395388
"2,020",Valparaíso,San Felipe de Aconcagua,Santa María,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon monoxide,0.01,19,-32.6852577,-70.59456123
"2,020",Valparaíso,San Antonio,Algarrobo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.01,19,-33.36121957,-71.66934699
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon monoxide,0.01,19,-33.5751436,-71.49147542
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.01,19,-32.65419205,-71.16173917
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-33.1155993,-71.56746294
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades inmobiliarias realizadas con bienes propios o arrendados,Carbon monoxide,0.01,19,-32.9983123,-71.51294308
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,Sulfur dioxide,0.01,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,Sulfur dioxide,0.01,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Quillota,Calera,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.78776875,-71.19486962
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.75423067,-70.70865069
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.75423067,-70.70865069
"2,020",Valparaíso,Valparaíso,Concón,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.93245695,-71.51783842
"2,020",Valparaíso,Valparaíso,Concón,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.93245695,-71.51783842
"2,020",Valparaíso,Valparaíso,Concón,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon monoxide,0.01,19,-32.93245695,-71.51783842
